"X","Y","freq"
"carrying a pinion","gearing",2
"east london business","alliance",2
"high on the","hog",2
"how funny and","goofy",2
"in leading your","organisation",2
"is thrown into","gear",2
"link to this","crochet",2
"potatoes from the","steamer",2
"things big things","grow",2
"to this crochet","pattern",2
"while i was","sick",2
"with a really","accurate",2
"at the new","stadium",2
"be fewer and","fewer",2
"grupo promer mon","graphic",2
"than i would","normally",2
"that i never","liked",2
"the irb submission","assignment",2
"time the users","spend",2
"to make the","intimate",2
"would need between","calories",2
"art in the","subways",2
"both democrats and","republicans",2
"carrier and a","mothership",2
"financial aid you","qualify",2
"heard of the","pilot",2
"into quetzalcoatl and","kills",2
"me want to","hug",2
"they come in","sizes",2
"types of financial","aid",2
"used to be","afraid",2
"a consultant retinal","surgeon",2
"africans in the","caribbean",2
"by clicking the","thumbs",2
"gets into teacher","mode",2
"in rev brem","wilson",2
"is of the","vigil",2
"mr t c","venkat",2
"of pentecostalism in","britain",2
"of the ketty","jay",2
"revival meetings in","sunderland",2
"t c venkat","subramanian",2
"that all is","flat",2
"that all your","incoming",2
"the gloria is","sung",2
"the vicomte de","bragelonne",2
"victory of the","daleks",2
"a list of","crappy",2
"and of the","directive",2
"been here my","brother",2
"child in her","lap",2
"evidence for paraphilic","coercive",2
"i had to","hold",2
"index and middle","finger",2
"into too much","trouble",2
"put on your","altar",2
"research showed that","priming",2
"size of large","peas",2
"stimulus lovey music","bedtime",2
"the american girl","cafe",2
"the conditioned stimulus","lovey",2
"would not have","died",2
"also lucky for","ben",2
"and recertify by","exam",2
"are created with","polarity",2
"at mmhg the","risk",2
"double the final","consonant",2
"for ben that","ollies",2
"i wish i","hadnt",2
"last tablespoon of","flour",2
"licenses pas must","undergo",2
"maintain their licenses","pas",2
"panel of peer","reviewers",2
"publish or be","damned",2
"so when the","ped",2
"that christ can","destroy",2
"that gan jiang","han",2
"the aesthetic of","funk",2
"the day of","salvation",2
"the salad and","breadsticks",2
"they did under","apartheid",2
"this point of","judgement",2
"to maintain their","licenses",2
"two years and","recertify",2
"undergo hours of","continuing",2
"camps in tamil","nadu",2
"fuck tha hajis","fuck",2
"hajis fuck tha","hajis",2
"on his million","income",2
"our online shipping","calculator",2
"out in the","garden",2
"tha hajis fuck","tha",2
"the starter motor","hole",2
"the worst case","scenario",2
"tower of the","waldorf",2
"violence in the","early",2
"would hope to","prove",2
"a variety of","alternative",2
"be playing the","lead",2
"cia backed military","coup",2
"in macedonia and","achaia",2
"micrograms per cubic","metre",2
"months late a","penalty",2
"one of the","comments",2
"only there on","saturdays",2
"rest of the","tomatoes",2
"that a film","maker",2
"the legend of","zelda",2
"the pool we","ate",2
"the tao te","ching",2
"was supporting child","labour",2
"and incredibly tiresome","argument",2
"as an undercover","cylon",2
"as if everything","depended",2
"candy dish of","vicodin",2
"come over and","render",2
"different and incredibly","tiresome",2
"entirely different and","incredibly",2
"garmin gpsmap gps","receiver",2
"i will not","reveal",2
"in a candy","dish",2
"means that the","hypnotherapist",2
"over and render","opinions",2
"sent in from","preschoolers",2
"that long term","exposure",2
"the garmin gpsmap","gps",2
"the house small","brewers",2
"things started going","awry",2
"a book is","donated",2
"a series of","themes",2
"activation of the","imagination",2
"backed up by","armies",2
"being taken to","fill",2
"chidziva nzvere and","wafanenombo",2
"had to be","induced",2
"im tired of","fighting",2
"of the mughal","empire",2
"ones with a","clear",2
"then chinamaringa chidziva","nzvere",2
"to fill the","vacancies",2
"up by armies","prisons",2
"up out of","egypt",2
"as your plane","taxis",2
"dad and uncle","bill",2
"from head to","toe",2
"him in the","columbus",2
"i am not","german",2
"i can not","resist",2
"medicated and non","medicated",2
"mind as your","plane",2
"taxis down the","runway",2
"the daughters of","saraqael",2
"the regional interagency","teams",2
"to think to","consider",2
"we saw a","ufo",2
"your eyes that","ye",2
"a multi box","sysplex",2
"if you are","cautious",2
"it seemed a","logical",2
"mr odonnell has","repeatedly",2
"witness to the","objective",2
"false sense of","security",2
"journal of global","theology",2
"of a white","buffalo",2
"personal sexual recreational","activities",2
"ready for their","nap",2
"th esprit de","cotte",2
"the data to","refute",2
"the play test","packet",2
"the three fifths","compromise",2
"up to give","walker",2
"in its early","stages",2
"over million is","invested",2
"rupert murdoch isnt","fit",2
"she done a","wee",2
"take on the","beatles",2
"the hair and","scalp",2
"to ripen my","cervix",2
"while there she","meets",2
"you know who","mommy",2
"and its brilliant","news",2
"are not mutually","exclusive",2
"fresh or frozen","coconut",2
"off by a","wolf",2
"overwhelming sense of","contentment",2
"see the world","differently",2
"the age of","capital",2
"to call of","dutys",2
"and other yummy","drinks",2
"fear lies and","tyranny",2
"have to pay","taxes",2
"i love and","adore",2
"just out of","reach",2
"new resident new","comer",2
"openly supported the","miners",2
"some of corporate","profits",2
"the distribution of","comic",2
"the forgiveness of","sin",2
"the square in","front",2
"to create a","calendar",2
"us are more","prone",2
"with a rubber","spatula",2
"american history and","culture",2
"and cold and","warm",2
"disaster on this","scale",2
"have wanted to","deny",2
"sat on the","tarmac",2
"and sacks and","sacks",2
"and the mitsubishi","evo",2
"bands of the","sixties",2
"cared for his","mum",2
"daniel day lewis","gangs",2
"false and harmful","assumption",2
"gods will and","purpose",2
"had to be","twelve",2
"of eco the","secretary",2
"resigned acceptance of","alienation",2
"skin over the","breast",2
"so i am","keeping",2
"the center of","gods",2
"the conclusion is","strange",2
"the director of","forestry",2
"water from the","brook",2
"would have no","responsibility",2
"and latino men","wont",2
"at aspect is","mp",2
"brainwashed by the","billion",2
"give her a","lift",2
"remainder of the","receipts",2
"the world to","confound",2
"to the good","witch",2
"wives of henry","viii",2
"you have been","brainwashed",2
"a way that","seemeth",2
"alcohol consumption alcohol","clin",2
"clin exp res","pfefferbaum",2
"consumption alcohol clin","exp",2
"expression dynamique or","privilege",2
"health res world","parsons",2
"in extreme expression","dynamique",2
"is available in","extreme",2
"my intention to","neglect",2
"not want to","solder",2
"people have for","celebrities",2
"to smile and","coo",2
"was navy and","burgundy",2
"was not my","intention",2
"your kids to","carry",2
"and the littlest","rebel",2
"arise positivity cards","app",2
"go to the","directions",2
"i am anxiously","awaiting",2
"most prestigious ballet","competitions",2
"that yellow wax","mac",2
"the free will","theodicy",2
"top and the","littlest",2
"we reach young","adulthood",2
"youth america grand","prix",2
"all claims in","regards",2
"go to a","restaurant",2
"i will sing","praise",2
"in regards to","patentability",2
"is longer to","reply",2
"little way down","channel",2
"make use of","joomla",2
"middle of the","crosswalk",2
"month or days","whichever",2
"shepard and the","illusive",2
"the hotel de","ville",2
"the more dominant","supercells",2
"there is a","quality",2
"you are a","tiprat",2
"did stop him","arguing",2
"flavor to the","soup",2
"of the animas","watershed",2
"operation fast and","furious",2
"the house of","lords",2
"to keep it","anon",2
"and i will","definitely",2
"and mg kg","orally",2
"chronic treatment with","ecs",2
"congregation for the","doctrine",2
"crumb cake x","stamp",2
"isabel de los","rios",2
"like the medieval","novel",2
"reversed the scopolamine","mg",2
"that hes the","master",2
"the editor or","journalist",2
"the scopolamine mg","kg",2
"a long time","member",2
"a lot of","feathers",2
"and orders the","doctor",2
"developmental disorder not","otherwise",2
"disorder not otherwise","specified",2
"underside of the","wing",2
"and i remember","hearing",2
"bigger than the","usual",2
"both powell and","gatlin",2
"by him in","whose",2
"deal with kevin","rudd",2
"inscription on the","gates",2
"layer of bamboo","hemp",2
"put on a","sweater",2
"sit under the","dryer",2
"the bi fold","soaker",2
"the one who","stands",2
"to the other","boroughs",2
"took off his","jacket",2
"took off his","shoes",2
"america is in","decline",2
"and tell woo","hyun",2
"chicken and wild","salmon",2
"come to be","appreciated",2
"for the gifted","kindergarten",2
"had a wonderful","holiday",2
"he wants to","achieve",2
"is an acquired","taste",2
"men in the","congregation",2
"range chicken and","wild",2
"side of the","tree",2
"the brinker international","forum",2
"women children and","livestock",2
"all of them","refused",2
"beauty out of","ashes",2
"insulin and leptin","levels",2
"is able to","transform",2
"is measured in","milliosmoles",2
"many months of","struggling",2
"palfrey at the","claremont",2
"set in the","near",2
"size fits approximately","pounds",2
"that would need","daycare",2
"the amount of","solute",2
"the back of","zimmermans",2
"the tang of","cordite",2
"traditional criminal law","requirement",2
"egalitarian the value","addition",2
"four way convertible","bras",2
"heard a good","sermon",2
"him on the","forehead",2
"i was done","letting",2
"in the adjacent","sub",2
"it is not","fucked",2
"love of film","noir",2
"owners of the","industries",2
"up flatten your","belly",2
"and suites an","ascend",2
"feeling more angry","confused",2
"foolish duryodhana of","wicked",2
"guestrooms at island","inn",2
"he was just","falling",2
"is always the","temptation",2
"island inn and","suites",2
"it should be","remembered",2
"of may the","roots",2
"of my great","grandmother",2
"painters of the","twentieth",2
"showed people with","dementia",2
"stand to be","corrected",2
"the checks and","balances",2
"the most compelling","painters",2
"to the new","atheism",2
"by the pixie","chicks",2
"couple on the","uphill",2
"cruel inhuman or","degrading",2
"from the patent","licence",2
"g basal diet","brilliant",2
"g basal diet","carmoisine",2
"g basal diet","tartrazine",2
"i have been","unfriended",2
"or other cruel","inhuman",2
"people with mental","illness",2
"torture or other","cruel",2
"you plan to","fail",2
"a date to","prom",2
"a pile of","mulch",2
"be forgiven for","blaspheming",2
"companies that use","mystery",2
"driving down snelling","avenue",2
"secure on the","stick",2
"that use mystery","shoppers",2
"a big dressage","arena",2
"educational scientific and","cultural",2
"home to an","empty",2
"i have been","revising",2
"in a high","rise",2
"no afrikaner great","trek",2
"perceived to be","anti",2
"the islamic educational","scientific",2
"weeping into my","pillow",2
"will find it","harder",2
"with grace and","ease",2
"be sure to","include",2
"in the public","sphere",2
"injustice oppression and","exploitation",2
"mpeg sp playback","fps",2
